segment_id,lat,lng
ariakebashi_to_kaizo,31.327233,131.099035
sakamoto_to_kamikawa,31.328407,130.803748
sakamoto_to_kamikawa,31.327438,130.803208
sakamoto_to_kamikawa,31.327070,130.802755
sakamoto_to_kamikawa,31.326608,130.800845
sakamoto_to_kamikawa,31.326456,130.800588
sakamoto_to_kamikawa,31.326311,130.800466
sakamoto_to_kamikawa,31.326142,130.800398
sakamoto_to_kamikawa,31.325874,130.800402
sakamoto_to_kamikawa,31.324999,130.800615
sakamoto_to_kamikawa,31.324283,130.800634
sakamoto_to_kamikawa,31.323428,130.800945
sakamoto_to_kamikawa,31.322448,130.800853
sakamoto_to_kamikawa,31.322198,130.800738
sakamoto_to_kamikawa,31.318480,130.796790
sakamoto_to_kamikawa,31.315448,130.795500
sakamoto_to_kamikawa,31.315090,130.795516
sakamoto_to_kamikawa,31.313050,130.796600
sakamoto_to_kamikawa,31.312427,130.796665
sakamoto_to_kamikawa,31.311904,130.796522
sakamoto_to_kamikawa,31.311438,130.796208
sakamoto_to_kamikawa,31.310392,130.795055
sakamoto_to_kamikawa,31.310145,130.794934
sakamoto_to_kamikawa,31.309971,130.794901
sakamoto_to_kamikawa,31.309343,130.794920
sakamoto_to_kamikawa,31.308999,130.794804
sakamoto_to_kamikawa,31.308770,130.794640
sakamoto_to_kamikawa,31.308537,130.794322
sakamoto_to_kamikawa,31.307862,130.792837
sakamoto_to_kamikawa,31.307676,130.792610
sakamoto_to_kamikawa,31.307523,130.792502
sakamoto_to_kamikawa,31.307263,130.792422
sakamoto_to_kamikawa,31.306283,130.792535
sakamoto_to_kamikawa,31.306106,130.792502
sakamoto_to_kamikawa,31.305942,130.792417
sakamoto_to_kamikawa,31.305199,130.791660
sakamoto_to_kamikawa,31.304716,130.791382
sakamoto_to_kamikawa,31.304541,130.791343
sakamoto_to_kamikawa,31.303402,130.791629
sakamoto_to_kamikawa,31.302772,130.792029
sakamoto_to_kamikawa,31.302169,130.792231
sakamoto_to_kamikawa,31.301472,130.792694
sakamoto_to_kamikawa,31.301298,130.792728
sakamoto_to_kamikawa,31.301213,130.792721
sakamoto_to_kamikawa,31.300792,130.792899
sakamoto_to_kamikawa,31.300571,130.793076
sakamoto_to_kamikawa,31.300276,130.793469
sakamoto_to_kamikawa,31.300110,130.793842
sakamoto_to_kamikawa,31.300010,130.794458
sakamoto_to_kamikawa,31.299986,130.794878
sakamoto_to_kamikawa,31.299882,130.795167
sakamoto_to_kamikawa,31.299757,130.795313
sakamoto_to_kamikawa,31.299596,130.795405
sakamoto_to_kamikawa,31.298002,130.795172
sakamoto_to_kamikawa,31.297738,130.795231
sakamoto_to_kamikawa,31.296797,130.795842
sakamoto_to_kamikawa,31.296269,130.795959
sakamoto_to_kamikawa,31.295196,130.795860
sakamoto_to_kamikawa,31.295022,130.795909
sakamoto_to_kamikawa,31.294058,130.796475
sakamoto_to_kamikawa,31.293613,130.796502
sakamoto_to_kamikawa,31.292746,130.796244
sakamoto_to_kamikawa,31.292478,130.796264
sakamoto_to_kamikawa,31.291704,130.796534
sakamoto_to_kamikawa,31.291257,130.796522
sakamoto_to_kamikawa,31.290352,130.796071
sakamoto_to_kamikawa,31.289383,130.795860
sakamoto_to_kamikawa,31.288540,130.795260
sakamoto_to_kamikawa,31.288111,130.795114
sakamoto_to_kamikawa,31.287576,130.795172
sakamoto_to_kamikawa,31.286702,130.795416
sakamoto_to_kamikawa,31.285112,130.795129
sakamoto_to_kamikawa,31.284695,130.794938
sakamoto_to_kamikawa,31.283303,130.793452
sakamoto_to_kamikawa,31.282890,130.793253
sakamoto_to_kamikawa,31.280932,130.792977
sakamoto_to_kamikawa,31.280361,130.792675
sakamoto_to_kamikawa,31.280094,130.792632
sakamoto_to_kamikawa,31.279739,130.792680
sakamoto_to_kamikawa,31.278760,130.793208
sakamoto_to_kamikawa,31.278761,130.793296
sakamoto_to_kamikawa,31.278810,130.793495
sakamoto_to_kamikawa,31.278801,130.793597
sakamoto_to_kamikawa,31.278738,130.793662
sakamoto_to_kamikawa,31.275196,130.794837
sakamoto_to_kamikawa,31.275037,130.794933
sakamoto_to_kamikawa,31.274389,130.795719
shiyakusho_to_oaira,31.377977,130.853560
shiyakusho_to_oaira,31.377063,130.853995
shiyakusho_to_oaira,31.376780,130.854250
shiyakusho_to_oaira,31.374998,130.856892
shiyakusho_to_oaira,31.374846,130.857002
shiyakusho_to_oaira,31.372460,130.857466
shiyakusho_to_oaira,31.371453,130.857910
shiyakusho_to_oaira,31.370649,130.857897
shiyakusho_to_oaira,31.367429,130.856573
shiyakusho_to_oaira,31.366536,130.855866
shiyakusho_to_oaira,31.366364,130.855628
shiyakusho_to_oaira,31.365232,130.852663
shiyakusho_to_oaira,31.360822,130.847732
shiyakusho_to_oaira,31.357495,130.845231
shiyakusho_to_oaira,31.351726,130.836621
shiyakusho_to_oaira,31.349421,130.835201
shiyakusho_to_oaira,31.349067,130.835140
shiyakusho_to_oaira,31.346681,130.835650
shiyakusho_to_oaira,31.339568,130.834670
shiyakusho_to_oaira,31.334359,130.835810
shiyakusho_to_oaira,31.334184,130.835772
shiyakusho_to_oaira,31.334104,130.835725
shiyakusho_to_oaira,31.333969,130.835586
shiyakusho_to_oaira,31.333920,130.835499
shiyakusho_to_oaira,31.333719,130.834803
shiyakusho_to_oaira,31.333682,130.834749
tategami_to_sata,31.161119,130.757330
tategami_to_sata,31.160255,130.757066
tategami_to_sata,31.158374,130.757179
tategami_to_sata,31.155597,130.756333
tategami_to_sata,31.154374,130.755272
tategami_to_sata,31.151916,130.754656
tategami_to_sata,31.150482,130.754760
tategami_to_sata,31.149178,130.754368
tategami_to_sata,31.145458,130.751849
tategami_to_sata,31.141996,130.751261
tategami_to_sata,31.137133,130.748826
tategami_to_sata,31.135073,130.746497
tategami_to_sata,31.133665,130.745567
tategami_to_sata,31.131748,130.745012
tategami_to_sata,31.131535,130.744820
tategami_to_sata,31.130559,130.742706
tategami_to_sata,31.130316,130.742031
tategami_to_sata,31.130136,130.741800
tategami_to_sata,31.129897,130.741655
tategami_to_sata,31.128538,130.741114
tategami_to_sata,31.128261,130.740852
tategami_to_sata,31.128205,130.740769
tategami_to_sata,31.127753,130.739745
tategami_to_sata,31.126832,130.738920
tategami_to_sata,31.122860,130.737246
tategami_to_sata,31.119788,130.735088
tategami_to_sata,31.118983,130.733963
tategami_to_sata,31.118681,130.733738
tategami_to_sata,31.117824,130.733429
tategami_to_sata,31.116527,130.731988
tategami_to_sata,31.116404,130.731708
tategami_to_sata,31.116038,130.730193
tategami_to_sata,31.116060,130.728935
tategami_to_sata,31.116003,130.728629
tategami_to_sata,31.114903,130.726106
tategami_to_sata,31.114440,130.723009
tategami_to_sata,31.114890,130.720019
tategami_to_sata,31.113176,130.713300
tategami_to_sata,31.112169,130.711829
tategami_to_sata,31.109053,130.709180
tategami_to_sata,31.102811,130.706013
tategami_to_sata,31.099180,130.702124
tategami_to_sata,31.094952,130.693613
tategami_to_sata,31.094520,130.690625
tategami_to_sata,31.094482,130.690532
tategami_to_sata,31.094410,130.690480
tategami_to_sata,31.094073,130.690527
ohama_to_tategami,31.190440,130.765898
ohama_to_tategami,31.187485,130.766192
ohama_to_tategami,31.185545,130.767011
ohama_to_tategami,31.185009,130.767050
ohama_to_tategami,31.183683,130.766771
OHAMA_to_tategami,31.180524,130.767560
ohama_to_tategami,31.180255,130.767541
ohama_to_tategami,31.178692,130.766521
ohama_to_tategami,31.177223,130.766036
ohama_to_tategami,31.174243,130.763169
ohama_to_tategami,31.171202,130.762271
ohama_to_tategami,31.169955,130.761078
ohama_to_tategami,31.167381,130.759579
ohama_to_tategami,31.164518,130.759291
ohama_to_tategami,31.161119,130.757330
nejime_to_ohama,31.213513,130.774494
nejime_to_ohama,31.212833,130.777864
nejime_to_ohama,31.212501,130.777957
nejime_to_ohama,31.212325,130.777934
nejime_to_ohama,31.205998,130.775975
nejime_to_ohama,31.203753,130.775987
nejime_to_ohama,31.203493,130.775905
nejime_to_ohama,31.200553,130.772519
nejime_to_ohama,31.194633,130.768990
nejime_to_ohama,31.193410,130.768660
nejime_to_ohama,31.193252,130.768561
nejime_to_ohama,31.193062,130.768337
nejime_to_ohama,31.192945,130.768055
nejime_to_ohama,31.192906,130.766274
nejime_to_ohama,31.192856,130.766074
nejime_to_ohama,31.192810,130.765985
nejime_to_ohama,31.192683,130.765837
nejime_to_ohama,31.192608,130.765779
nejime_to_ohama,31.192438,130.765714
nejime_to_ohama,31.192260,130.765703
nejime_to_ohama,31.190440,130.765898
onejime_to_nejime,31.245597,130.786845
onejime_to_nejime,31.244955,130.786111
onejime_to_nejime,31.244748,130.785768
onejime_to_nejime,31.238608,130.779450
onejime_to_nejime,31.237933,130.777738
onejime_to_nejime,31.235465,130.775007
onejime_to_nejime,31.235449,130.774998
onejime_to_nejime,31.232510,130.772240
onejime_to_nejime,31.232424,130.772236
onejime_to_nejime,31.232353,130.772280
onejime_to_nejime,31.230823,130.769816
onejime_to_nejime,31.230680,130.769690
onejime_to_nejime,31.230512,130.769615
onejime_to_nejime,31.229348,130.769522
onejime_to_nejime,31.228390,130.769252
onejime_to_nejime,31.227057,130.769450
onejime_to_nejime,31.226878,130.769429
onejime_to_nejime,31.225863,130.769015
onejime_to_nejime,31.224907,130.768057
onejime_to_nejime,31.224580,130.767887
onejime_to_nejime,31.221466,130.767382
onejime_to_nejime,31.217497,130.765157
onejime_to_nejime,31.217429,130.765161
onejime_to_nejime,31.216529,130.767451
onejime_to_nejime,31.215631,130.768760
onejime_to_nejime,31.213947,130.772709
onejime_to_nejime,31.213513,130.774494
neppy_to_nejime,31.214103,130.764539
neppy_to_nejime,31.214155,130.764590
neppy_to_nejime,31.214325,130.764658
neppy_to_nejime,31.213622,130.766812
neppy_to_nejime,31.213635,130.767127
neppy_to_nejime,31.213718,130.767425
neppy_to_nejime,31.213812,130.767603
neppy_to_nejime,31.214085,130.767875
neppy_to_nejime,31.215610,130.768774
neppy_to_nejime,31.215593,130.768866
neppy_to_nejime,31.213944,130.772718
neppy_to_nejime,31.213513,130.774494
nejime_port_to_neppy,31.215924,130.763115
nejime_port_to_neppy,31.215851,130.763102
nejime_port_to_neppy,31.215465,130.764167
nejime_port_to_neppy,31.214637,130.763793
nejime_port_to_neppy,31.214398,130.764464
nejime_port_to_neppy,31.214343,130.764505
nejime_port_to_neppy,31.214174,130.764434
nejime_port_to_neppy,31.214120,130.764479
nejime_port_to_neppy,31.214103,130.764539
onejime_to_nejime_port,31.245597,130.786845
onejime_to_nejime_port,31.244955,130.786111
onejime_to_nejime_port,31.244748,130.785768
onejime_to_nejime_port,31.238608,130.779450
onejime_to_nejime_port,31.237933,130.777738
onejime_to_nejime_port,31.237286,130.777023
onejime_to_nejime_port,31.237283,130.777014
onejime_to_nejime_port,31.232510,130.772240
onejime_to_nejime_port,31.232424,130.772236
onejime_to_nejime_port,31.232353,130.772280
onejime_to_nejime_port,31.230823,130.769817
onejime_to_nejime_port,31.230680,130.769690
onejime_to_nejime_port,31.230513,130.769615
onejime_to_nejime_port,31.229348,130.769522
onejime_to_nejime_port,31.228390,130.769252
onejime_to_nejime_port,31.227057,130.769450
onejime_to_nejime_port,31.226878,130.769429
onejime_to_nejime_port,31.225863,130.769015
onejime_to_nejime_port,31.224908,130.768058
onejime_to_nejime_port,31.224580,130.767887
onejime_to_nejime_port,31.221466,130.767382
onejime_to_nejime_port,31.215502,130.764202
onejime_to_nejime_port,31.215477,130.764132
onejime_to_nejime_port,31.215869,130.763086
onejime_to_nejime_port,31.215924,130.763115
kamikawa_to_onejime,31.274389,130.795719
kamikawa_to_onejime,31.274350,130.795790
kamikawa_to_onejime,31.274272,130.795740
kamikawa_to_onejime,31.270516,130.796110
kamikawa_to_onejime,31.270427,130.796099
kamikawa_to_onejime,31.270353,130.796043
kamikawa_to_onejime,31.270310,130.795952
kamikawa_to_onejime,31.270320,130.795850
kamikawa_to_onejime,31.270682,130.795013
kamikawa_to_onejime,31.270750,130.794708
kamikawa_to_onejime,31.270563,130.793165
kamikawa_to_onejime,31.270090,130.792284
kamikawa_to_onejime,31.270082,130.792181
kamikawa_to_onejime,31.270041,130.792113
kamikawa_to_onejime,31.265708,130.789342
kamikawa_to_onejime,31.263782,130.788833
kamikawa_to_onejime,31.261187,130.789020
kamikawa_to_onejime,31.260756,130.788883
kamikawa_to_onejime,31.259676,130.787951
kamikawa_to_onejime,31.259161,130.787783
kamikawa_to_onejime,31.256181,130.788507
kamikawa_to_onejime,31.255793,130.788765
kamikawa_to_onejime,31.254798,130.789972
kamikawa_to_onejime,31.253311,130.791145
kamikawa_to_onejime,31.253227,130.791182
kamikawa_to_onejime,31.252781,130.791173
kamikawa_to_onejime,31.251289,130.790830
kamikawa_to_onejime,31.251227,130.790771
kamikawa_to_onejime,31.251058,130.790528
kamikawa_to_onejime,31.250166,130.790036
kamikawa_to_onejime,31.247946,130.789186
kamikawa_to_onejime,31.247869,130.789135
kamikawa_to_onejime,31.245597,130.786845
sakashita_mobiki_to_mobiki,31.530487,130.876065
sakashita_mobiki_to_mobiki,31.531758,130.873153
sakashita_mobiki_to_mobiki,31.532201,130.870571
sakashita_mobiki_to_mobiki,31.532330,130.870293
sakashita_mobiki_to_mobiki,31.532601,130.870019
sakashita_mobiki_to_mobiki,31.533526,130.869619
sakashita_mobiki_to_mobiki,31.533884,130.869601
sakashita_mobiki_to_mobiki,31.535696,130.870200
sakashita_mobiki_to_mobiki,31.536054,130.870185
sakashita_mobiki_to_mobiki,31.539515,130.868719
sakashita_mobiki_to_mobiki,31.542352,130.865846
gunkyo_iriguchi_to_sakashita_mobiki,31.521484,130.868701
gunkyo_iriguchi_to_sakashita_mobiki,31.521837,130.868744
gunkyo_iriguchi_to_sakashita_mobiki,31.521999,130.868835
gunkyo_iriguchi_to_sakashita_mobiki,31.522070,130.868900
gunkyo_iriguchi_to_sakashita_mobiki,31.522178,130.869065
gunkyo_iriguchi_to_sakashita_mobiki,31.522705,130.871837
gunkyo_iriguchi_to_sakashita_mobiki,31.522667,130.872147
gunkyo_iriguchi_to_sakashita_mobiki,31.522585,130.872332
gunkyo_iriguchi_to_sakashita_mobiki,31.521540,130.873314
gunkyo_iriguchi_to_sakashita_mobiki,31.521447,130.873492
gunkyo_iriguchi_to_sakashita_mobiki,31.521417,130.873592
gunkyo_iriguchi_to_sakashita_mobiki,31.521420,130.873906
gunkyo_iriguchi_to_sakashita_mobiki,31.521638,130.874708
gunkyo_iriguchi_to_sakashita_mobiki,31.521732,130.874888
gunkyo_iriguchi_to_sakashita_mobiki,31.521794,130.874964
gunkyo_iriguchi_to_sakashita_mobiki,31.522034,130.875103
gunkyo_iriguchi_to_sakashita_mobiki,31.522213,130.875104
gunkyo_iriguchi_to_sakashita_mobiki,31.522389,130.875060
gunkyo_iriguchi_to_sakashita_mobiki,31.523041,130.874713
gunkyo_iriguchi_to_sakashita_mobiki,31.524298,130.874673
gunkyo_iriguchi_to_sakashita_mobiki,31.524562,130.874736
gunkyo_iriguchi_to_sakashita_mobiki,31.524855,130.874975
gunkyo_iriguchi_to_sakashita_mobiki,31.525218,130.875577
gunkyo_iriguchi_to_sakashita_mobiki,31.525359,130.875706
gunkyo_iriguchi_to_sakashita_mobiki,31.525522,130.875786
gunkyo_iriguchi_to_sakashita_mobiki,31.526401,130.875995
gunkyo_iriguchi_to_sakashita_mobiki,31.527509,130.876687
gunkyo_iriguchi_to_sakashita_mobiki,31.529834,130.876770
gunkyo_iriguchi_to_sakashita_mobiki,31.530009,130.876724
gunkyo_iriguchi_to_sakashita_mobiki,31.530238,130.876561
gunkyo_iriguchi_to_sakashita_mobiki,31.530487,130.876065
osumiko_to_gunkyo_iriguchi,31.507298,130.860076
osumiko_to_gunkyo_iriguchi,31.507913,130.860227
osumiko_to_gunkyo_iriguchi,31.508365,130.860565
osumiko_to_gunkyo_iriguchi,31.509288,130.862116
osumiko_to_gunkyo_iriguchi,31.509447,130.862606
osumiko_to_gunkyo_iriguchi,31.509698,130.865646
osumiko_to_gunkyo_iriguchi,31.510854,130.868141
osumiko_to_gunkyo_iriguchi,31.511239,130.868579
osumiko_to_gunkyo_iriguchi,31.511651,130.868786
osumiko_to_gunkyo_iriguchi,31.512992,130.868865
osumiko_to_gunkyo_iriguchi,31.513165,130.868923
osumiko_to_gunkyo_iriguchi,31.513458,130.869161
osumiko_to_gunkyo_iriguchi,31.513570,130.869326
osumiko_to_gunkyo_iriguchi,31.513644,130.869515
osumiko_to_gunkyo_iriguchi,31.513700,130.870979
osumiko_to_gunkyo_iriguchi,31.513769,130.871173
osumiko_to_gunkyo_iriguchi,31.513933,130.871422
osumiko_to_gunkyo_iriguchi,31.515174,130.872459
osumiko_to_gunkyo_iriguchi,31.515439,130.872510
osumiko_to_gunkyo_iriguchi,31.515615,130.872475
osumiko_to_gunkyo_iriguchi,31.515778,130.872384
osumiko_to_gunkyo_iriguchi,31.516540,130.871353
osumiko_to_gunkyo_iriguchi,31.518338,130.870401
osumiko_to_gunkyo_iriguchi,31.519737,130.868773
osumiko_to_gunkyo_iriguchi,31.519976,130.868639
osumiko_to_gunkyo_iriguchi,31.520242,130.868590
osumiko_to_gunkyo_iriguchi,31.521484,130.868701
takakuma_to_osumiko,31.489462,130.874826
takakuma_to_osumiko,31.489935,130.875127
takakuma_to_osumiko,31.490001,130.875144
takakuma_to_osumiko,31.491463,130.871071
takakuma_to_osumiko,31.491586,130.870921
takakuma_to_osumiko,31.492590,130.870461
takakuma_to_osumiko,31.493036,130.870445
takakuma_to_osumiko,31.493973,130.870810
takakuma_to_osumiko,31.494509,130.870841
takakuma_to_osumiko,31.496451,130.870405
takakuma_to_osumiko,31.496533,130.870362
takakuma_to_osumiko,31.496600,130.870300
takakuma_to_osumiko,31.496647,130.870212
takakuma_to_osumiko,31.496658,130.870109
takakuma_to_osumiko,31.496642,130.870006
takakuma_to_osumiko,31.496659,130.869921
takakuma_to_osumiko,31.502006,130.864821
takakuma_to_osumiko,31.502749,130.863382
takakuma_to_osumiko,31.502999,130.863081
takakuma_to_osumiko,31.503914,130.862416
takakuma_to_osumiko,31.504367,130.861764
takakuma_to_osumiko,31.504702,130.861141
takakuma_to_osumiko,31.505049,130.860807
takakuma_to_osumiko,31.507109,130.860080
takakuma_to_osumiko,31.507278,130.860074
tanida_to_takakuma,31.473259,130.891404
tanida_to_takakuma,31.473482,130.890492
tanida_to_takakuma,31.473524,130.890400
tanida_to_takakuma,31.473583,130.890320
tanida_to_takakuma,31.473553,130.889906
tanida_to_takakuma,31.473614,130.889710
tanida_to_takakuma,31.473665,130.889625
tanida_to_takakuma,31.473731,130.889556
tanida_to_takakuma,31.473809,130.889505
tanida_to_takakuma,31.473896,130.889481
tanida_to_takakuma,31.475503,130.889276
tanida_to_takakuma,31.476749,130.888441
tanida_to_takakuma,31.476878,130.888295
tanida_to_takakuma,31.477554,130.886123
tanida_to_takakuma,31.478261,130.884906
tanida_to_takakuma,31.478392,130.883657
tanida_to_takakuma,31.478455,130.883461
tanida_to_takakuma,31.478510,130.883380
tanida_to_takakuma,31.478654,130.883255
tanida_to_takakuma,31.479165,130.883059
tanida_to_takakuma,31.479866,130.882892
tanida_to_takakuma,31.480459,130.882420
tanida_to_takakuma,31.481624,130.881870
tanida_to_takakuma,31.481800,130.881905
tanida_to_takakuma,31.482175,130.882192
tanida_to_takakuma,31.483290,130.882597
tanida_to_takakuma,31.483379,130.882600
tanida_to_takakuma,31.483551,130.882543
tanida_to_takakuma,31.484908,130.881336
tanida_to_takakuma,31.486543,130.879109
tanida_to_takakuma,31.486685,130.878981
tanida_to_takakuma,31.487022,130.878850
tanida_to_takakuma,31.488812,130.878690
tanida_to_takakuma,31.488975,130.878773
tanida_to_takakuma,31.489006,130.878803
tanida_to_takakuma,31.489043,130.878835
tanida_to_takakuma,31.489094,130.878920
tanida_to_takakuma,31.489225,130.879059
tanida_to_takakuma,31.489386,130.879143
tanida_to_takakuma,31.489457,130.879133
tanida_to_takakuma,31.489390,130.878613
tanida_to_takakuma,31.489440,130.878305
tanida_to_takakuma,31.489484,130.878214
tanida_to_takakuma,31.489733,130.877911
tanida_to_takakuma,31.489908,130.877428
tanida_to_takakuma,31.489906,130.877425
tanida_to_takakuma,31.489990,130.877019
tanida_to_takakuma,31.489976,130.876285
tanida_to_takakuma,31.490041,130.875980
tanida_to_takakuma,31.490222,130.875616
tanida_to_takakuma,31.490250,130.875516
tanida_to_takakuma,31.490248,130.875411
tanida_to_takakuma,31.490202,130.875323
tanida_to_takakuma,31.489462,130.874826
shinbori_to_tanida,31.440190,130.883538
shinbori_to_tanida,31.462828,130.884115
shinbori_to_tanida,31.463367,130.883407
shinbori_to_tanida,31.463434,130.883442
shinbori_to_tanida,31.464830,130.884757
shinbori_to_tanida,31.464919,130.884756
shinbori_to_tanida,31.465587,130.885065
shinbori_to_tanida,31.465720,130.885204
shinbori_to_tanida,31.465851,130.885475
shinbori_to_tanida,31.465890,130.885890
shinbori_to_tanida,31.465961,130.886081
shinbori_to_tanida,31.466014,130.886166
shinbori_to_tanida,31.466155,130.886286
shinbori_to_tanida,31.467199,130.886572
shinbori_to_tanida,31.467272,130.886632
shinbori_to_tanida,31.467384,130.886791
shinbori_to_tanida,31.467447,130.886985
shinbori_to_tanida,31.467460,130.887193
shinbori_to_tanida,31.467140,130.889260
shinbori_to_tanida,31.467140,130.889365
shinbori_to_tanida,31.467215,130.889884
shinbori_to_tanida,31.467251,130.889980
shinbori_to_tanida,31.467304,130.890064
shinbori_to_tanida,31.467666,130.890377
shinbori_to_tanida,31.467831,130.890460
shinbori_to_tanida,31.468009,130.890480
shinbori_to_tanida,31.468811,130.890391
shinbori_to_tanida,31.469164,130.890449
shinbori_to_tanida,31.469253,130.890429
shinbori_to_tanida,31.469328,130.890383
shinbori_to_tanida,31.469471,130.890118
shinbori_to_tanida,31.469500,130.890019
shinbori_to_tanida,31.469500,130.889914
shinbori_to_tanida,31.469439,130.889718
shinbori_to_tanida,31.469120,130.889350
shinbori_to_tanida,31.469077,130.889257
shinbori_to_tanida,31.469054,130.889155
shinbori_to_tanida,31.469050,130.889050
shinbori_to_tanida,31.469163,130.888653
shinbori_to_tanida,31.469209,130.888562
shinbori_to_tanida,31.469275,130.888495
shinbori_to_tanida,31.469440,130.888413
shinbori_to_tanida,31.469528,130.888392
shinbori_to_tanida,31.469611,130.888421
shinbori_to_tanida,31.469670,130.888500
shinbori_to_tanida,31.469791,130.888893
shinbori_to_tanida,31.469836,130.888984
shinbori_to_tanida,31.469901,130.889056
shinbori_to_tanida,31.470779,130.889579
shinbori_to_tanida,31.470897,130.889733
shinbori_to_tanida,31.471953,130.891687
shinbori_to_tanida,31.472225,130.891960
shinbori_to_tanida,31.472307,130.892000
shinbori_to_tanida,31.472998,130.891782
shinbori_to_tanida,31.473075,130.891732
shinbori_to_tanida,31.473194,130.891576
shinbori_to_tanida,31.473259,130.891404
asahibaru_to_shinbori,31.408468,130.880846
asahibaru_to_shinbori,31.410768,130.882879
asahibaru_to_shinbori,31.410853,130.882850
asahibaru_to_shinbori,31.440190,130.883538
kotobuki_to_asahibaru,31.386091,130.859959
kotobuki_to_asahibaru,31.386309,130.861196
kotobuki_to_asahibaru,31.408468,130.880846
oaira_to_sakamoto,31.333656,130.834727
oaira_to_sakamoto,31.333725,130.832841
oaira_to_sakamoto,31.333320,130.831561
oaira_to_sakamoto,31.333310,130.831457
oaira_to_sakamoto,31.333315,130.831353
oaira_to_sakamoto,31.333660,130.830047
oaira_to_sakamoto,31.333649,130.829838
oaira_to_sakamoto,31.333340,130.828854
oaira_to_sakamoto,31.333321,130.828645
oaira_to_sakamoto,31.333356,130.828228
oaira_to_sakamoto,31.333736,130.826940
oaira_to_sakamoto,31.334012,130.822541
oaira_to_sakamoto,31.334549,130.820870
oaira_to_sakamoto,31.334580,130.820558
oaira_to_sakamoto,31.334179,130.818948
oaira_to_sakamoto,31.334077,130.818775
oaira_to_sakamoto,31.333794,130.818520
oaira_to_sakamoto,31.333252,130.818152
oaira_to_sakamoto,31.333126,130.818003
oaira_to_sakamoto,31.332909,130.817546
oaira_to_sakamoto,31.332461,130.815948
oaira_to_sakamoto,31.332433,130.815529
oaira_to_sakamoto,31.332509,130.815011
oaira_to_sakamoto,31.332920,130.813511
oaira_to_sakamoto,31.332921,130.813197
oaira_to_sakamoto,31.332880,130.812992
oaira_to_sakamoto,31.332694,130.812634
oaira_to_sakamoto,31.331972,130.811845
oaira_to_sakamoto,31.328062,130.809506
oaira_to_sakamoto,31.327738,130.809143
oaira_to_sakamoto,31.326799,130.807604
oaira_to_sakamoto,31.326699,130.807204
oaira_to_sakamoto,31.326701,130.806786
oaira_to_sakamoto,31.326901,130.805870
oaira_to_sakamoto,31.327110,130.805533
oaira_to_sakamoto,31.327828,130.804742
oaira_to_sakamoto,31.328356,130.803765
oaira_to_sakamoto,31.328407,130.803748
mobiki_to_kihoku_shisho,31.542352,130.865846
mobiki_to_kihoku_shisho,31.544214,130.864825
mobiki_to_kihoku_shisho,31.545449,130.864560
mobiki_to_kihoku_shisho,31.546843,130.864726
takasu_to_okamura_hamada,31.349269,130.795443
takasu_to_okamura_hamada,31.351710,130.796135
takasu_to_okamura_hamada,31.351784,130.796179
takasu_to_okamura_hamada,31.351960,130.797634
takasu_to_okamura_hamada,31.351913,130.797836
takasu_to_okamura_hamada,31.351757,130.798093
takasu_to_okamura_hamada,31.351501,130.798388
takasu_to_okamura_hamada,31.351373,130.798661
takasu_to_okamura_hamada,31.351298,130.799600
takasu_to_okamura_hamada,31.351329,130.799807
takasu_to_okamura_hamada,31.351423,130.799983
takasu_to_okamura_hamada,31.351636,130.800173
takasu_to_okamura_hamada,31.353305,130.800578
takasu_to_okamura_hamada,31.353530,130.800750
takasu_to_okamura_hamada,31.354187,130.801747
takasu_to_okamura_hamada,31.354689,130.803091
takasu_to_okamura_hamada,31.355981,130.804698
takasu_to_okamura_hamada,31.357860,130.806322
takasu_to_okamura_hamada,31.357979,130.806478
takasu_to_okamura_hamada,31.358586,130.808116
takasu_to_okamura_hamada,31.358620,130.808321
takasu_to_okamura_hamada,31.358482,130.811262
takasu_to_okamura_hamada,31.358750,130.813131
takasu_to_okamura_hamada,31.359784,130.814713
takasu_to_okamura_hamada,31.359861,130.814903
takasu_to_okamura_hamada,31.360061,130.817094
takasu_to_okamura_hamada,31.360212,130.817588
takasu_to_okamura_hamada,31.362804,130.823331
takasu_to_okamura_hamada,31.362845,130.823390
takasu_to_hamada,31.349269,130.795443
takasu_to_hamada,31.346945,130.794320
takasu_to_hamada,31.346858,130.794320
takasu_to_hamada,31.346771,130.794340
takasu_to_hamada,31.346687,130.794379
takasu_to_hamada,31.346613,130.794437
takasu_to_hamada,31.345560,130.796391
takasu_to_hamada,31.342906,130.799229
takasu_to_hamada,31.342853,130.799313
takasu_to_hamada,31.342791,130.799497
takasu_to_hamada,31.342036,130.799827
takasu_to_hamada,31.334968,130.804418
takasu_to_hamada,31.334353,130.804550
takasu_to_hamada,31.334106,130.804538
kihoku_shisho_to_ichinari,31.546843,130.864726
kihoku_shisho_to_ichinari,31.549303,130.865694
kihoku_shisho_to_ichinari,31.550796,130.867035
kihoku_shisho_to_ichinari,31.553455,130.870168
kihoku_shisho_to_ichinari,31.556831,130.872354
kihoku_shisho_to_ichinari,31.559408,130.873262
kihoku_shisho_to_ichinari,31.560481,130.873266
kihoku_shisho_to_ichinari,31.561841,130.872744
kihoku_shisho_to_ichinari,31.565119,130.869485
kihoku_shisho_to_ichinari,31.565873,130.869145
kihoku_shisho_to_ichinari,31.567717,130.868680
kihoku_shisho_to_ichinari,31.569271,130.867622
kihoku_shisho_to_ichinari,31.569442,130.867560
